Area,Bedrooms,Bathrooms,Floors,YearBuilt,DistanceToCity,LocationScore,Price
3201,2,1,2,2016,10.868633356818814,3,993584
429,1,4,1,1952,11.591835723520878,10,1157679
1657,4,3,1,2015,9.383133724008575,2,766475
764,4,2,1,1956,16.03781763736099,7,951623
2200,2,2,2,1976,6.167867588755845,6,1225903
1304,5,3,2,1956,28.16130154817679,6,749210
2578,5,4,1,1957,27.271961890347665,7,1139230
3250,2,3,1,1991,8.217238476182434,9,1566560
3236,3,2,1,1975,19.718793838245393,5,1024357
4846,4,2,2,2010,15.28361659443183,2,1073792
579,1,3,3,1969,7.87700827300693,6,794846
4273,5,1,3,2000,26.964424749157416,3,1288757
4360,3,2,2,2023,7.31638471107056,9,1813950
1586,4,3,3,1951,18.926370576304866,7,1136229
4359,3,1,1,1979,10.39299895116081,5,1452678
1173,4,1,3,1966,24.870180986215573,4,588939
4860,4,4,1,2016,18.79976571551049,4,1658929
752,2,3,2,2021,25.061498499030225,10,1145553
4907,2,2,2,1992,10.757507885766268,5,1517952
3428,1,4,1,1998,0.8294082351973989,6,1601096
517,1,2,1,1953,7.0388360869742925,7,873155
881,3,1,3,1978,24.52524805320882,10,994622
4687,2,3,1,2021,9.847571318913555,10,2213121
3037,4,1,2,1983,9.930093401547293,9,1272620
506,2,1,2,1958,13.764421607248813,4,474373
4877,4,1,3,2007,8.602853658853954,6,1536372
643,2,3,1,2023,24.309437699181476,7,848222
3032,4,4,1,1973,9.990486729805085,9,1868478
4963,3,2,3,2005,18.316658676468844,1,736971
1265,2,1,2,2010,13.805262029002359,8,904660
3381,5,2,1,2022,8.97702910998565,6,1641130
1961,5,2,3,2012,8.326655750732215,5,1116571
1003,4,4,3,1991,15.305875382618769,3,765843
3462,3,3,3,1966,6.719935643619671,3,1278054
4418,4,2,3,2020,10.696331899893366,3,1573415
2415,3,4,1,2015,1.6616758985966362,3,1368995
2058,1,2,3,1997,23.813934207295517,6,837355
3780,2,1,1,2019,1.7873896468894843,6,1571613
4167,3,4,2,1982,26.232042228228707,4,1372614
4170,4,3,3,1987,1.8977694885028535,9,1772450
2013,1,3,3,1950,25.521122293059832,9,1205209
2279,4,1,2,2004,19.502827164100378,5,1142622
4508,5,1,3,2004,15.425519483511433,7,1516922
2746,5,2,1,1959,4.776139926770315,5,1465640
1499,2,4,2,2004,8.075046126890456,4,1000083
1474,2,4,2,1973,20.85901804965822,3,583002
1186,1,4,1,2021,15.60843561469228,9,1281251
548,5,4,1,1977,15.673208677240265,2,648850
2154,3,2,2,2000,4.430404999037664,8,1421002
2569,5,4,3,1995,14.51538717562559,4,1362335
4156,2,4,1,2021,17.913033469097982,8,2000134
1579,4,3,1,1978,4.108039219255181,2,878202
3709,1,3,1,1968,29.242884427861192,7,1047193
2823,5,2,2,1954,24.986480629591014,3,849456
4577,3,1,3,1998,9.865219478297112,5,1568144
4987,3,3,1,2004,17.119914373752966,4,1664825
1324,3,1,2,1995,16.989468812863702,2,511761
2003,1,2,2,1964,3.645643007320999,8,1166692
3452,3,3,3,2021,13.426424314323418,8,1499712
4618,3,3,2,1988,6.6289888134118495,10,2205471
2777,5,2,2,1971,10.329981744159987,7,1506773
3880,1,4,1,2011,28.344150489424738,6,1564916
3582,4,2,1,2018,16.764043423214183,8,1431437
3217,4,1,1,2023,2.4736685299802277,7,1661235
3560,3,1,2,1980,20.332407065842244,9,1277859
1111,2,4,3,1986,29.959879042671282,8,796983
2986,1,2,3,1972,5.447037259830216,6,1263061
3048,2,2,3,1953,20.64613577315015,6,852233
2117,1,4,2,1992,24.815634050554713,10,1208325
4752,1,2,1,1987,25.399825386907985,2,1023961
1270,5,3,2,1964,21.372056162023554,8,1057445
3974,3,2,1,1960,27.34107353666182,6,1237653
670,5,3,2,1974,1.4466408577370267,2,768259
1943,2,2,2,1975,2.3929700592432077,2,627148
949,2,3,3,1988,4.46892831561427,2,648943
4414,4,1,2,2005,1.7777495131911594,2,1065431
4854,5,4,3,2000,4.038461653104999,3,1849877
2112,5,1,2,1982,24.600044356636456,6,1027861
3640,5,3,3,1969,26.945494027710723,5,1167546
1762,4,4,2,2001,10.411521405175153,3,967134
1684,5,1,2,1983,28.736934057097823,7,915902
1286,5,1,1,1994,12.844018155702528,4,778626
2658,5,3,1,1953,5.573402738533807,2,1008156
4782,5,2,1,1962,20.5984048249722,10,1947429
2185,2,2,2,2008,12.899308007648857,1,620206
3943,3,3,1,2016,1.0733069640890769,4,1763691
695,2,1,1,2002,29.00749899257586,8,683485
2453,5,2,2,1966,18.138008101095963,2,709698
2997,1,2,2,2020,18.59329572845793,3,1010565
1080,1,1,1,1994,29.489039135581677,6,564823
4698,4,3,1,1996,25.08838614610134,3,1152272
724,2,3,2,1975,11.198626275565957,9,1128738
2691,4,2,2,1980,1.7339095077287887,10,1731367
4822,4,3,3,1980,7.060232526808476,3,1256337
1386,1,1,3,2009,10.870069572000805,3,662270
3518,2,3,2,1950,28.827477034400886,7,1169427
1160,3,4,2,1995,26.715761762573077,3,608429
4093,2,3,1,1983,1.1350820875011698,4,1571546
1436,4,3,3,2003,29.623215278210925,10,1177499
1306,5,3,1,2008,8.085029511090394,4,1055283
764,4,4,3,1990,23.373477979748,7,1022804
3813,2,1,1,2000,3.9395857919701833,9,1866840
1469,1,3,3,1954,6.9993578360120665,6,928561
4769,2,2,2,1959,15.410259860244276,10,2017839
2655,3,3,2,1987,21.256552248787727,8,1387617
4086,5,4,2,1984,10.689264832135834,7,1746375
4619,5,4,1,2015,26.26103693033421,4,1578932
3481,4,2,3,1968,28.23574587647393,5,1146991
3658,2,4,1,1987,4.115668801045544,5,1278402
2507,1,4,2,2002,21.697700641339356,10,1595812
3333,3,4,3,1999,4.391353226405675,10,2048814
3229,4,1,3,1983,10.55258131680896,2,964498
841,2,4,1,1953,24.677040791946666,8,994345
1959,1,3,2,2010,10.422407533900845,1,710218
2141,2,2,1,2019,27.268224535242517,6,817933
1025,1,3,1,1958,12.638425884434847,2,420963
4263,2,3,2,2001,9.638994032645424,6,1912635
2090,2,2,2,1980,29.679142794587197,4,690789
3181,4,1,1,2017,13.524348395670305,8,1704180
490,2,1,3,1982,22.358201725469883,10,924775
3406,2,4,2,2008,18.18386028172516,8,1645701
4702,4,1,2,1984,6.473326387126908,6,1499129
1488,4,1,2,1962,15.259223616139952,3,606192
1580,5,4,2,2010,2.783852393756751,2,1044744
2301,5,1,3,1997,21.407984684523402,7,1190908
4890,4,1,3,1987,15.808774942648723,6,1299765
586,3,4,1,2014,4.110087772373792,9,1412218
1997,1,3,1,2003,23.11940585432236,1,518268
3808,4,3,2,1980,24.234570330977622,3,957076
4147,5,2,1,1998,22.147975586795216,6,1255998
3070,2,1,3,1971,10.2071848923058,5,1118553
639,4,4,2,1978,21.83346495254383,2,400506
2980,4,4,2,2014,17.542416630149866,5,1276083
4636,5,1,2,1997,16.544445217972516,8,1816491
538,5,1,1,2015,19.63791706396227,9,1140088
2906,3,4,2,1974,19.087618354381497,9,1496517
4565,5,4,2,1970,24.07479351410218,6,1705034
4880,5,4,3,1975,29.58654508234735,9,1629327
2645,5,2,2,1950,21.92518429447771,5,1137560
4700,2,3,1,1981,13.532294708410005,2,937010
2149,4,4,2,2022,14.11920614820996,6,1317581
967,4,3,1,1995,1.3637465408681468,9,1382290
1281,5,1,3,1954,5.217229105713875,9,1199865
1039,3,3,3,1989,7.230989610102325,10,1445939
4361,5,3,2,1966,29.714607581316073,1,1162873
4820,3,3,3,2002,23.011411716590143,3,1135855
4937,4,1,2,1978,4.6755775030393245,7,1646530
2735,3,3,3,1957,15.201973015013412,3,992069
4721,3,3,3,1992,6.799231592324414,9,2358543
3385,1,2,1,1964,9.279605348640498,6,1380167
959,3,1,1,1983,18.335097024640042,2,441920
1113,3,3,2,1984,18.17161668881193,7,909006
4993,2,1,2,1982,26.218262036062033,7,1518547
4388,4,4,1,1970,5.355121349705908,7,1839617
656,5,3,3,1968,15.173352668761293,2,546267
976,1,1,2,1950,18.16555326401777,6,496968
437,3,3,3,2000,27.94885095729255,4,484255
2472,2,3,1,1982,15.734488428132364,2,884745
4905,2,4,3,1975,10.549527347901854,1,1299214
860,5,2,3,1991,9.118091771660627,3,747728
1840,5,1,2,2003,6.874923791705122,6,1229058
4878,4,3,3,1994,28.889847450266004,5,1464676
2232,3,4,1,1976,18.286680433747122,9,1308043
3799,2,4,3,2000,9.453936932261138,5,1713056
832,1,2,1,1977,22.480844923871945,2,139314
4551,4,2,1,1957,9.033609919094168,7,1918017
2151,3,4,2,1980,15.363213291571276,6,1349102
2447,5,4,1,1954,1.2662999899870746,5,1457629
3240,3,1,1,1960,25.473824342371586,10,1088338
656,5,1,2,2021,28.718283530933295,5,567744
1071,3,4,2,1975,26.039782456860017,6,838738
889,1,4,2,2009,5.547854792384927,5,942312
4114,4,2,1,1995,24.84550530460124,5,1273038
2496,5,1,2,1961,10.736707949378822,9,1342892
2082,1,4,1,1962,28.120309763799696,6,787864
4811,2,1,1,2023,9.322797965746762,9,1770371
2860,1,1,1,1957,3.137323333023381,3,868994
4929,1,4,2,1991,25.661154135653007,7,1508144
4312,1,4,1,2014,3.9410725336607424,8,1857136
2375,5,3,1,1958,16.472334945019263,10,1635239
3616,2,1,2,1953,11.590462922819922,1,894295
1789,4,1,2,2004,22.82719959218761,3,658963
4915,1,2,1,2020,22.592536525147555,7,1806855
4256,5,2,1,2004,23.3960563546231,3,1002068
1984,5,2,1,2006,2.3668228716349846,8,1490362
3363,4,1,2,2006,25.822072563064243,5,886529
4929,3,4,2,1988,14.256727884875668,6,1752573
1376,2,4,3,1977,6.965933624744624,1,670845
3764,2,4,2,1975,9.317426524654193,10,2148632
445,1,1,1,2022,27.130898228975745,9,782039
1593,3,4,2,2019,0.6767976386742183,10,1710975
3742,2,2,2,1971,24.150802192215608,7,1026525
4912,1,4,3,2022,27.755922628062958,5,1239173
646,3,4,3,1994,7.876613545413981,10,1496929
3619,5,2,1,1964,24.74907433779853,5,1343474
4725,1,3,3,2014,5.252153165317579,4,1694110
1191,3,3,1,1967,0.9786438732410699,1,583508
1036,4,3,1,1960,18.334942774252355,1,460428
4175,2,1,1,1953,19.56298190026171,1,948941
2821,1,1,1,1983,4.929198060509022,3,953892
1488,5,2,3,1997,15.617792549603898,4,991707
4583,1,3,1,1997,11.872003866304292,4,1068184
3559,2,1,1,1989,2.74961509723792,5,1340803
1112,2,4,2,2008,15.478397355750944,4,842700
4044,3,3,1,1997,17.761529182911637,5,1449954
4290,5,3,2,1990,6.9065757229878,5,1818948
2986,3,1,3,1971,22.323499396639537,3,858364
4709,5,3,2,2013,2.6417426196483884,6,2209978
2508,1,2,3,1998,16.754357884416688,4,976608
4014,1,2,3,2004,9.450011333546314,1,1087619
1642,3,1,2,1964,13.364155699330997,6,773601
2459,4,3,3,1953,26.857469268305824,8,1058859
3886,2,2,3,1957,20.263650416656493,1,605482
4732,3,3,3,2009,4.891918441403955,3,1714836
4210,3,2,2,1952,26.646027658962915,5,1416479
4300,1,2,3,1956,11.498587936239305,7,1308773
3005,2,3,1,1966,10.567893527151242,9,1331357
3434,3,1,2,1959,15.295324452572967,10,1548564
4968,1,1,1,1975,6.556172799907233,8,1929067
4607,1,1,2,1971,27.469961568526784,2,524150
4451,3,3,1,1964,14.302726353247179,9,1915313
3763,3,3,3,2007,12.117769643362728,2,923523
4421,1,3,1,2009,5.543548707568971,10,2097587
2245,3,1,1,1988,24.17910285868571,6,910898
782,2,3,1,1952,28.608649116409346,4,450892
4512,1,1,2,2009,26.15298211285451,10,1616438
4988,1,2,3,2002,5.264160401586418,8,1743400
4210,3,1,3,1973,22.672656750823645,4,1306554
2296,3,1,1,2004,6.522833455009095,9,1262546
1909,3,4,1,1951,1.645614602966979,2,1076572
4612,2,4,2,2017,14.791915640082156,4,1313398
1978,1,1,1,1972,20.27622810162713,7,894917
1279,4,4,1,2008,4.166483095452058,2,997261
2562,2,3,1,2006,18.362809222223184,1,519629
1972,2,4,2,2021,25.38754225276443,2,634584
2048,1,4,1,1991,6.665808192539513,2,732579
1759,4,4,1,1961,13.119786700809946,6,1202704
4831,1,1,1,2022,15.214621454399593,3,1081437
3369,2,2,2,1950,25.0207466588279,7,1241813
4360,3,2,2,2003,23.25561010269867,4,1101873
4211,1,2,3,1992,23.195165342271707,10,1855933
4642,1,2,2,2011,20.5316310287356,2,1258102
4617,3,2,3,1964,18.724779825855094,10,1533385
480,4,2,3,1956,15.512181965587052,2,435483
3132,4,1,1,1977,11.403750158232329,2,767357
3109,1,3,3,1955,15.640214588527156,4,1128070
2822,3,3,1,1969,25.684732610669002,8,1216572
4041,1,2,2,1991,17.33236180246164,10,1594743
4999,3,4,2,1987,29.575372807049483,3,1069029
1067,2,4,3,2011,4.704728987887842,6,1129176
2896,3,1,1,1952,13.514066778302714,4,818238
3899,1,2,3,1977,6.408274339165155,2,1320547
3898,5,2,3,1961,11.270447285358804,3,1080587
1844,4,4,2,1993,23.798049034200755,4,864101
1745,1,2,3,1964,24.83084649847679,9,948298
1589,3,2,1,2004,1.4357139452820362,5,1165482
858,3,4,2,1997,28.62440259957681,7,816407
1612,4,3,2,1955,26.220223429873887,1,484312
4959,1,3,3,2013,27.196607874015736,1,1047247
1311,5,1,3,1984,11.614992074229201,6,1018623
1425,2,4,3,1960,15.160315851306198,7,1047384
2811,5,1,1,1972,5.470849335806984,1,968168
471,2,2,3,2006,12.206556016277961,4,649403
3085,2,4,1,2019,4.221311365334878,6,1500220
1593,1,3,3,1986,25.96693266450372,2,397442
2248,2,2,3,2012,17.64332851133854,9,1362383
2784,3,3,2,1978,4.511462869652275,10,1602275
2422,2,3,2,1991,26.432434527386096,2,543831
4141,2,1,1,1977,2.870868088046612,10,1586491
1698,4,4,3,1965,27.84494584455451,5,899128
4502,4,4,1,2016,3.6196045743161243,1,1505928
1304,1,4,2,1967,21.680297787480345,6,791648
3426,1,1,2,1997,19.536554109270174,3,876195
2428,3,3,2,1966,23.589693101646148,6,844933
3020,4,1,2,2023,17.16071510787371,9,1354396
3046,5,4,1,1974,10.822685308608728,8,1572086
2689,1,2,3,1997,8.594826421114192,2,1016189
4272,1,4,1,1999,28.391383041571085,9,1670236
1885,4,4,3,1968,13.517472021314019,1,753483
3551,4,3,2,2023,25.344709682386473,3,937127
1840,3,4,1,1990,21.830147016237788,10,1322513
1165,4,4,3,1954,19.85598094630116,10,1340776
4879,2,3,3,1955,29.132974210885397,4,1110208
2838,5,4,2,1952,17.180762909290532,5,1133280
4492,2,4,3,1994,22.124014237988664,7,1686463
1549,2,3,3,2010,25.565254093114113,3,620085
3965,2,2,1,1997,1.8563374504135708,6,1538580
4542,1,3,2,1973,29.891084193969835,8,1705002
2372,2,4,2,1997,8.234142781477125,5,1425821
3066,1,1,3,1975,21.22424518242212,1,682272
863,4,2,3,1998,28.631678721929042,5,535266
4618,5,3,2,2004,23.012536798122166,3,1184536
2581,5,2,2,1953,7.27371026584095,4,1354649
2042,2,2,2,1998,11.188259685230864,10,1338213
4288,5,1,3,2023,12.718280728946874,7,1466819
1240,1,1,3,1993,17.797251061854908,3,547846
3054,4,1,2,1978,18.286957934570527,1,674315
4518,2,4,2,1975,23.743071637557723,8,1807575
965,3,3,3,2010,25.860359770278,4,641134
1364,5,4,3,1989,3.1413618481165746,3,985149
2682,5,3,3,1968,8.558121078869988,6,1497159
1395,2,4,1,1963,10.638034664151782,10,1359246
1587,5,4,2,1984,0.8942577694342746,4,1269680
4711,5,1,1,1968,12.81874435898185,7,1700838
3654,3,4,1,1952,11.08456033635378,7,1752255
1056,1,1,3,1999,15.999010029294016,3,484857
3382,2,3,2,1961,3.4553539761267857,2,1146971
1513,2,1,3,2003,12.71278701708106,4,786667
4806,3,2,3,2014,18.12377090564732,10,2024316
956,3,2,3,1959,24.212550467321936,6,722604
3419,1,4,3,1976,23.11034683721797,10,1620364
2704,4,2,2,2017,12.443268813967489,3,1207546
2980,2,3,2,1970,11.991211097429908,9,1471437
451,5,4,3,1969,1.605425436799612,10,1524655
1761,1,1,1,1966,2.938016511906699,7,1141938
1594,2,4,3,1995,26.23598983424033,6,841224
4419,1,4,1,1983,24.27331389003708,4,1121527
3538,4,2,1,1959,1.1220719881933114,4,1548139
2048,2,4,3,1969,26.539017589819746,4,639146
1071,5,3,2,2013,18.609438200898584,9,1262858
1177,2,4,3,2011,24.156614033634984,10,1256507
2679,1,1,2,1988,15.324538333146918,3,702569
3422,4,1,1,2011,4.943478166482101,3,1182589
2260,1,2,2,1961,11.028269784263566,7,1298335
3539,1,4,2,1973,13.775857788811832,3,1119625
1474,3,1,2,2002,22.740408189795907,10,1183324
2116,1,4,3,1982,24.47443155469597,4,729115
1683,4,4,1,2018,22.372861346247195,8,1309755
2386,5,1,1,2022,14.561099470073312,5,1318490
3033,3,4,2,1995,20.079192670513063,4,965635
1401,1,2,1,1956,9.217686052113073,5,840782
1446,2,2,2,1992,29.64015044401918,9,971797
2576,3,1,2,1956,5.462069257007207,3,869185
2738,4,3,2,2010,21.846275672009916,9,1499237
2255,2,3,2,1981,5.070451948826388,3,1030798
900,4,4,3,2008,8.785551176381698,8,1323653
2633,2,2,2,1979,22.590361396673774,6,1118592
4974,5,1,1,1953,22.008913504372696,5,1559919
2939,4,2,3,1983,4.173039879423137,6,1533727
4114,2,3,1,1958,20.517010872290903,4,897232
2732,4,3,3,2009,6.5132519528423884,4,1274709
1000,3,4,2,1973,29.20236674431856,9,952078
4684,4,1,3,2004,18.290026168048904,8,1847708
1388,4,4,1,1978,0.6026430370347371,10,1689012
2281,2,2,3,2003,6.649409259452907,5,1027531
4883,4,2,3,2000,7.273362129655197,6,1913626
2154,5,3,2,1971,7.789394277618422,9,1616134
2864,1,4,2,1969,16.93424567121806,4,1190525
2623,3,2,3,1986,6.565398235978011,2,828881
4882,2,2,2,2000,12.677366325716925,6,1840709
1894,4,2,2,2022,5.613086543645691,9,1605926
1252,4,1,3,1999,20.173622260394218,6,895369
851,4,3,1,2015,17.276846568468084,7,1071177
2724,3,4,2,2011,19.046593610141535,5,1281762
2158,1,2,3,1993,29.03854626619857,9,989493
4708,5,1,3,1972,12.279407321844444,8,1762201
3753,5,2,3,1960,6.856442459821743,9,1891289
4536,2,2,1,2003,29.963741603149163,1,539628
3738,1,3,1,2004,2.213214418201494,10,1623773
2988,1,1,1,2010,24.405306458232996,3,714383
2182,3,2,2,2001,5.284209896430508,7,1524145
3920,4,3,3,1971,20.111164404149445,4,1242879
2179,1,1,3,1952,14.476989169970965,1,527579
3532,4,2,1,2014,25.25125412091424,3,1005572
3973,3,4,2,2007,22.0671874680769,5,1285802
3618,2,3,2,1992,5.583908961489322,7,1789784
4157,2,2,3,2010,20.1247274483402,1,1024825
4416,4,2,1,2002,6.904183971163356,6,1476018
3237,4,1,3,1982,5.4934775793795065,5,1298416
2781,1,4,1,1974,2.9814233558583325,9,1529967
4639,3,3,1,1999,3.8528530231990556,8,2059196
4336,2,1,3,1996,21.26438222850614,7,1329305
4828,1,2,1,2007,29.767587919778663,4,960442
1819,5,3,1,2015,20.435873669572477,9,1310196
4550,1,2,1,1962,21.399781765045603,3,1201076
1730,4,2,1,1991,23.58993848664809,3,608220
3317,5,4,2,1964,26.725835371583024,10,1942495
1846,1,2,1,1955,8.398027323885023,4,855101
1840,3,3,1,1991,18.334097693752053,7,1242576
4144,2,2,1,1984,6.890789684922799,9,1513918
3244,5,3,3,1955,16.00630692629139,7,1553744
4575,3,4,2,1967,6.655721642027351,5,1738525
1264,1,2,1,1992,2.388157142782763,7,1072358
871,4,1,1,1969,3.1043937915946813,1,477330
1902,4,3,3,2002,29.300920689972706,7,1200269
1810,3,2,2,1997,0.6775334164308444,1,690251
4170,4,1,2,1976,20.859867335912217,4,1133685
2305,2,3,2,1950,26.675572492031144,3,591398
4401,3,1,1,1963,12.11425984829118,2,824214
3904,3,2,2,1981,21.389387880945286,8,1636183
3883,4,4,3,2016,10.792175103831418,1,1364570
4962,3,4,3,1959,16.104463123309014,5,1622531
998,1,1,1,1975,28.103115936314484,1,20210
1391,5,2,1,2023,1.7488846327285734,7,1400100
2332,5,2,1,2014,8.381661297439706,3,973872
3184,4,3,1,1999,3.626662678462071,6,1648790
3441,2,2,3,1998,15.12980025052109,7,1316081
466,2,4,1,1981,23.22917216435396,10,1050741
3798,4,2,1,2014,29.309691831322915,1,622467
3150,4,3,1,1975,5.085718498639416,10,1650402
869,3,3,1,2018,1.7959560085830328,7,1276385
2124,2,2,3,1975,4.581292977255542,8,1299116
4385,5,2,2,2014,29.078199210763348,1,1042592
2031,4,3,1,1961,9.94380437301602,10,1637664
1174,5,3,3,1985,8.381587904517646,3,774601
3412,5,1,2,1973,22.184483948714853,8,1449994
2903,2,4,3,1991,4.059923617535958,6,1346456
1886,5,4,2,2004,10.797714972485059,2,993288
4419,3,1,3,2004,4.771942869963116,2,1164782
4627,3,1,1,1957,29.24245412181808,6,908857
1329,2,4,2,2010,8.911119605340849,7,1164220
3412,3,3,3,1976,8.441259311315328,3,1238412
1905,4,4,1,2012,19.214882028699108,7,1353949
3344,2,3,1,1981,0.9901814367869757,8,1693641
3219,5,4,2,2009,19.77935991910875,4,1244212
1584,4,3,3,1984,13.888721499118878,2,700716
688,2,4,1,1965,5.931982836112857,5,972445
2211,5,1,3,1985,14.847117888770976,5,957364
927,5,2,1,2005,29.970153641754028,10,1060100
1316,5,2,1,1979,25.244776134070655,9,1074792
2108,5,2,1,1981,29.237841771058495,1,499966
3974,5,3,2,1970,27.81880965180558,2,1110082
3719,2,2,3,2005,24.70224467826168,5,1073944
1806,3,4,2,1989,10.374961962895252,10,1571213
1641,5,2,2,2003,22.03311568388852,7,1052330
3533,4,3,2,1979,12.050372282124725,4,1380729
1198,2,3,2,1969,13.171036958804539,8,1192523
1923,1,3,2,2023,26.26506608102685,7,913299
4507,3,4,1,1950,6.5529034797101104,4,1796215
3288,4,3,1,2023,9.249533434516476,1,1284680
3090,5,4,1,1967,27.94975376080238,10,1812201
4491,2,3,2,2006,21.13803512114418,6,1492947
1641,2,1,1,2008,2.414514462931858,1,640904
1090,5,3,1,1962,4.0875841641234025,7,1193504
927,4,2,1,1981,17.5966728184854,3,421702
1895,2,2,2,2019,24.063271357072104,7,1122476
4225,3,1,3,1982,23.887801205316165,6,1217787
3293,4,3,3,2014,13.035317412438106,10,1698376
1292,5,2,1,1952,8.126024321922996,5,851650
786,4,2,2,1954,23.73738633513236,7,730722
1649,4,4,3,1961,28.35000980216193,5,893285
2928,1,4,1,1982,13.601855933883398,10,1730211
4903,5,3,2,1976,4.549652023941237,2,1475481
3928,3,1,3,1962,18.487015729101532,9,1323648
1297,5,3,3,1985,2.613232919677557,1,806152
1110,1,4,2,2007,18.539267748928225,10,1310315
4095,5,4,3,2013,5.601902069094991,6,1661411
3086,5,3,1,1999,15.721382805603914,10,1993790
4912,3,3,1,2000,18.95207879153355,10,2271053
815,1,3,2,1953,13.678407702119292,8,895486
1871,5,3,2,1993,24.905257450865076,9,1148066
4580,5,1,1,1967,11.55391146203204,7,1526819
4662,2,2,2,1967,5.073467162469261,6,1276553
2831,5,3,3,1955,14.185187883810688,1,1015783
2915,3,2,3,2008,28.92439544805583,10,1471579
1495,2,4,3,2012,26.46537556498279,3,651486
1209,1,2,3,1992,9.67695690843796,9,1208487
3444,4,3,2,2018,7.6598001954563415,9,2092517
1392,3,2,3,2018,14.757000633703607,3,741731
1681,1,3,2,1958,19.82716115037664,8,1097745
4770,2,3,1,1972,27.83822297266879,3,1274027
2173,4,4,3,1960,18.59312292930988,6,1135918
3961,1,3,2,2010,25.165434307185585,3,1117609
4216,3,4,1,1966,21.034166757729345,6,1561170
2156,2,1,3,1999,3.494929651481081,4,916467
2773,3,3,3,2002,26.80767296414982,6,995730
2976,3,4,3,1963,6.386354590108394,9,1557966
1291,2,4,2,1988,11.316086500156374,3,909154
4584,5,3,2,2004,25.287720491878048,6,1859286
1107,3,2,1,1958,29.3867802454878,3,439488
2797,2,4,3,2012,9.663047831904573,10,1694642
4882,3,1,1,1976,11.805073853813282,10,2019982
2534,5,2,2,1984,14.825602434580205,5,1143069
2754,2,2,3,2009,15.190753673332742,6,1109384
4935,1,3,1,1979,22.63605969107765,9,1973260
1376,1,4,3,1988,24.60500264891218,5,694149
1134,1,1,2,2001,29.735557167691848,4,418792
2868,4,4,1,2007,24.22474722976274,3,1013840
2940,3,1,3,2014,9.343551860871328,7,1411212
1032,3,4,3,1978,11.065444061932471,7,1135973
4668,2,3,3,2007,18.732705743247855,10,1818014
4499,4,1,1,1991,20.75582052329021,3,925909
3301,3,3,2,1977,3.153877284282527,2,1305796
2063,2,4,2,1959,10.638508200493693,1,661784
2415,5,1,1,1960,6.478668819547139,10,1726404
3581,3,1,3,2023,15.481560609513494,6,1184870
4463,3,4,1,2009,5.476580567240745,5,1735166
3030,5,3,1,1979,17.631872464402402,7,1306362
4272,5,1,2,1998,14.285246728868344,3,1260131
1454,3,1,1,2020,12.415752016789488,4,761916
780,5,1,3,2018,19.6441101301709,1,278286
3482,2,4,2,2009,12.78148894256309,3,1125092
2791,3,2,2,1977,12.278313656760515,2,705759
1992,3,4,3,1969,19.708092109512354,6,1109827
4661,1,3,1,2008,2.1899453814299097,7,2013835
3147,3,2,2,1961,13.258229955422113,2,806268
2789,1,1,1,1954,6.264315455806629,7,1009338
3953,5,1,3,1979,1.6379016891362934,3,1369010
3427,5,2,2,1982,1.523140252055144,6,1649311
1607,2,1,3,1959,5.444810071495305,8,1126131
4253,1,1,2,1988,13.301263756761857,2,730614
944,3,4,3,2015,17.217605947619177,9,1316218
3481,1,4,1,2009,23.979028941570448,8,1569414
4063,5,3,3,1990,18.426920241842687,1,1011984
2639,5,1,3,2018,15.841641959284061,10,1563126
2767,2,3,3,1986,1.5728145201298702,1,1094476
4173,5,3,3,1957,9.288038963056326,10,1760739
3027,1,2,3,2006,20.921988986781177,4,877201
4331,3,2,1,2016,8.480177296160935,8,1820340
2874,3,1,1,1977,18.033026017923728,8,1354639
3530,1,2,2,1963,18.315081826084594,7,1230420
3907,2,3,3,1960,9.501270302655344,7,1689722
496,3,4,1,1978,17.362045335450688,3,591970
4258,1,2,3,2003,3.8622178725161045,2,1241349
3108,1,3,3,1958,21.94565356114748,4,1069364
3736,5,2,2,1985,1.164566743420842,4,1695828
856,5,1,3,1968,1.542087091670349,7,1076449
4768,2,2,1,1956,26.172622041379306,10,1552499
3387,2,4,2,1966,17.61847235083378,1,932552
4488,2,1,2,1997,5.305967215932065,3,1310292
4284,1,2,2,2000,18.248326325613714,9,1551631
1431,1,4,3,2020,11.410513863695103,2,743005
607,5,3,2,2007,8.461101017504056,4,897428
2337,3,2,1,1956,24.434078853356446,2,563049
1546,2,2,1,2011,14.58060358036559,7,1087047
4699,4,3,2,2016,9.157456391042144,1,1156103
2964,2,3,2,1964,28.338988361158425,5,972287
842,5,2,2,2016,5.368243804336272,9,1263360
1232,1,4,3,2002,4.689226193804333,9,1347644
1861,5,3,2,1990,3.3704638816369052,4,1103627
3916,5,3,2,1966,4.170812763394801,3,1442778
1559,5,4,3,2006,7.957162973531833,4,1163870
786,4,2,2,1993,21.10587206184789,4,645693
2441,4,1,2,2020,20.31980549425648,10,1390074
2953,2,2,1,2013,23.022119860256474,7,1179028
2118,1,2,1,1969,17.47934466187513,1,490276
4450,5,1,1,1950,15.032017496862426,8,1504529
3809,3,2,3,1980,13.240578395155019,6,1497062
1089,2,2,1,1966,26.301981987025886,2,275172
1569,2,3,1,1990,10.633397768842263,7,1221711
1352,5,4,2,1977,26.79989280681483,9,1181311
4990,2,2,3,1998,8.628420859280483,7,1750850
3896,5,1,2,2004,5.140920451831722,3,1292020
